iter	Passed	Remaining
4771	147992	100109
4772	148022	100077
4773	148056	100048
4774	148088	100018
4775	148124	99989
4776	148155	99959
4777	148186	99928
4778	148217	99896
4779	148248	99866
4780	148282	99837
4781	148312	99805
4782	148342	99774
4783	148374	99743
4784	148404	99711
4785	148438	99682
4786	148467	99650
4787	148501	99621
4788	148536	99592
4789	148570	99563
4790	148603	99534
4791	148636	99504
4792	148666	99473
4793	148697	99442
4794	148728	99410
4795	148759	99379
4796	148791	99349
4797	148825	99320
4798	148855	99288
4799	148886	99257
4800	148918	99227
4801	148949	99196
4802	148981	99166
4803	149014	99136
4804	149044	99104
4805	149076	99074
4806	149108	99043
4807	149143	99015
4808	149175	98985
4809	149208	98955
4810	149239	98924
4811	149271	98893
4812	149301	98862
4813	149331	98830
4814	149364	98800
4815	149396	98770
4816	149430	98741
4817	149462	98710
4818	149493	98680
4819	149523	98648
4820	149554	98617
4821	149588	98587
4822	149619	98557
4823	149649	98525
4824	149684	98497
4825	149716	98466
4826	149748	98436
4827	149778	98404
4828	149810	98374
4829	149842	98344
4830	149875	98313
4831	149906	98283
4832	149936	98251
4833	149966	98219
4834	149998	98189
4835	150030	98158
4836	150064	98129
4837	150093	98097
4838	150125	98066
4839	150157	98036
4840	150187	98005
4841	150217	97973
4842	150248	97942
4843	150280	97911
4844	150312	97881
4845	150343	97850
4846	150378	97822
4847	150407	97789
4848	150437	97757
4849	150468	97726
4850	150500	97696
4851	150532	97666
4852	150564	97635
4853	150595	97604
4854	150628	97574
4855	150661	97545
4856	150693	97514
4857	150722	97482
4858	150752	97451
4859	150784	97420
4860	150814	97388
4861	150845	97357
4862	150878	97328
4863	150908	97296
4864	150940	97265
4865	150973	97236
4866	151004	97204
4867	151034	97173
4868	151066	97142
4869	151096	97111
4870	151129	97081
4871	151159	97049
4872	151188	97017
4873	151220	96987
4874	151250	96955
4875	151282	96925
4876	151314	96894
4877	151347	96865
4878	151378	96833
4879	151411	96803
4880	151441	96772
4881	151472	96741
4882	151502	96709
4883	151535	96680
4884	151566	96649
4885	151601	96620
4886	151632	96589
4887	151662	96557
4888	151691	96525
4889	151725	96496
4890	151759	96467
4891	151792	96437
4892	151825	96407
4893	151859	96378
4894	151889	96346
4895	151920	96315
4896	151951	96284
4897	151983	96254
4898	152016	96224
4899	152049	96194
4900	152080	96163
4901	152111	96132
4902	152142	96101
4903	152172	96069
4904	152204	96039
4905	152235	96008
4906	152265	95976
4907	152297	95945
4908	152328	95915
4909	152358	95883
4910	152390	95852
4911	152423	95823
4912	152451	95790
4913	152483	95760
4914	152517	95730
4915	152551	95701
4916	152581	95669
4917	152614	95640
4918	152645	95608
4919	152675	95577
4920	152704	95545
4921	152739	95516
4922	152768	95484
4923	152800	95453
4924	152830	95421
4925	152861	95390
4926	152892	95360
4927	152922	95328
4928	152954	95297
4929	152984	95266
4930	153017	95236
4931	153048	95205
4932	153082	95175
4933	153114	95145
4934	153145	95114
4935	153177	95084
4936	153210	95054
4937	153242	95024
4938	153275	94993
4939	153305	94962
4940	153337	94931
4941	153369	94901
4942	153401	94871
4943	153432	94839
4944	153464	94809
4945	153496	94779
4946	153530	94749
4947	153560	94718
4948	153595	94689
4949	153630	94661
4950	153659	94628
4951	153690	94597
4952	153722	94567
4953	153753	94536
4954	153787	94507
4955	153816	94474
4956	153845	94442
4957	153878	94412
4958	153908	94381
4959	153939	94349
4960	153971	94319
4961	154002	94288
4962	154034	94258
4963	154065	94227
4964	154098	94197
4965	154131	94167
4966	154163	94136
4967	154194	94105
4968	154225	94074
4969	154256	94043
4970	154288	94012
4971	154320	93982
4972	154352	93952
4973	154383	93921
4974	154412	93888
4975	154446	93859
4976	154476	93828
4977	154508	93797
4978	154540	93767
4979	154569	93735
4980	154601	93704
4981	154632	93673
4982	154663	93642
4983	154697	93613
4984	154730	93583
4985	154761	93552
4986	154791	93520
4987	154822	93489
4988	154855	93459
4989	154885	93427
4990	154917	93397
4991	154948	93366
4992	154983	93337
4993	155013	93306
4994	155045	93275
4995	155076	93244
4996	155108	93214
4997	155139	93182
4998	155171	93152
4999	155204	93122
5000	155237	93092
5001	155268	93061
5002	155301	93032
5003	155332	93000
5004	155363	92969
5005	155397	92940
5006	155430	92910
5007	155461	92879
5008	155495	92850
5009	155524	92817
5010	155557	92788
5011	155591	92758
5012	155631	92733
5013	155665	92703
5014	155694	92671
5015	155726	92641
5016	155754	92608
5017	155790	92580
5018	155823	92550
5019	155856	92520
5020	155889	92490
5021	155920	92459
5022	155950	92427
5023	155984	92398
5024	156014	92366
5025	156045	92335
5026	156076	92304
5027	156112	92276
5028	156147	92248
5029	156177	92215
5030	156210	92185
5031	156242	92155
5032	156278	92127
5033	156307	92095
5034	156341	92065
5035	156371	92034
5036	156405	92005
5037	156436	91974
5038	156467	91943
5039	156497	91910
5040	156530	91881
5041	156561	91849
5042	156594	91820
5043	156628	91790
5044	156661	91761
5045	156691	91729
5046	156722	91698
5047	156756	91668
5048	156787	91637
5049	156820	91608
5050	156852	91577
5051	156884	91546
5052	156916	91516
5053	156948	91486
5054	156983	91457
5055	157016	91427
5056	157046	91395
5057	157078	91365
5058	157108	91333
5059	157139	91302
5060	157171	91272
5061	157204	91242
5062	157236	91211
5063	157265	91179
5064	157296	91148
5065	157329	91118
5066	157360	91087
5067	157392	91056
5068	157424	91025
5069	157454	90994
5070	157489	90965
5071	157522	90935
5072	157551	90903
5073	157587	90875
5074	157618	90843
5075	157649	90813
5076	157681	90782
5077	157715	90752
5078	157746	90721
5079	157775	90689
5080	157808	90659
5081	157837	90627
5082	157871	90598
5083	157904	90568
5084	157936	90537
5085	157969	90507
5086	158000	90476
5087	158030	90445
5088	158063	90415
5089	158097	90385
5090	158128	90354
5091	158163	90325
5092	158196	90295
5093	158227	90264
5094	158261	90235
5095	158294	90205
5096	158327	90175
5097	158359	90144
5098	158393	90115
5099	158423	90084
5100	158456	90054
5101	158487	90022
5102	158518	89991
5103	158553	89962
5104	158586	89932
5105	158617	89901
5106	158649	89871
5107	158681	89841
5108	158715	89811
5109	158748	89781
5110	158779	89750
5111	158811	89719
5112	158843	89689
5113	158875	89658
5114	158906	89627
5115	158940	89598
5116	158972	89567
5117	159004	89536
5118	159035	89505
5119	159065	89474
5120	159095	89442
5121	159126	89411
5122	159158	89381
5123	159190	89350
5124	159220	89318
5125	159252	89288
5126	159284	89257
5127	159317	89227
5128	159348	89196
5129	159382	89167
5130	159413	89135
5131	159448	89107
5132	159479	89075
5133	159509	89044
5134	159542	89014
5135	159576	88985
5136	159608	88954
5137	159641	88924
5138	159673	88893
5139	159701	88861
5140	159734	88831
5141	159767	88801
5142	159799	88770
5143	159831	88739
5144	159860	88707
5145	159890	88676
5146	159921	88645
5147	159954	88614
5148	159984	88583
5149	160014	88551
5150	160046	88520
5151	160078	88490
5152	160108	88459
5153	160141	88428
5154	160175	88399
5155	160207	88369
5156	160238	88337
5157	160268	88306
5158	160299	88275
5159	160330	88243
5160	160362	88213
5161	160396	88183
5162	160428	88153
5163	160462	88124
5164	160494	88093
5165	160525	88061
5166	160558	88032
5167	160589	88001
5168	160623	87971
5169	160654	87940
5170	160684	87908
5171	160715	87877
5172	160746	87846
5173	160782	87818
5174	160815	87788
5175	160849	87758
5176	160884	87729
5177	160919	87700
5178	160952	87670
5179	160988	87642
5180	161021	87612
5181	161056	87583
5182	161088	87552
5183	161123	87524
5184	161156	87494
5185	161188	87463
5186	161223	87434
5187	161253	87402
5188	161286	87372
5189	161318	87342
5190	161351	87311
5191	161385	87282
5192	161419	87252
5193	161451	87222
5194	161485	87192
5195	161519	87163
5196	161556	87135
5197	161591	87106
5198	161626	87077
5199	161658	87047
5200	161691	87016
5201	161728	86989
5202	161760	86958
5203	161793	86928
5204	161831	86900
5205	161863	86870
5206	161898	86841
5207	161932	86811
5208	161965	86781
5209	161995	86750
5210	162030	86721
5211	162061	86689
5212	162093	86659
5213	162125	86628
5214	162159	86599
5215	162190	86567
5216	162224	86538
5217	162256	86507
5218	162292	86479
5219	162329	86451
5220	162359	86419
5221	162393	86390
5222	162425	86359
5223	162459	86330
5224	162494	86300
5225	162526	86270
5226	162562	86241
5227	162594	86211
5228	162626	86180
5229	162657	86149
5230	162692	86120
5231	162724	86089
5232	162757	86059
5233	162790	86029
5234	162821	85998
5235	162852	85967
5236	162886	85937
5237	162923	85909
5238	162954	85878
5239	162985	85847
5240	163015	85815
5241	163048	85785
5242	163083	85756
5243	163115	85725
5244	163146	85694
5245	163177	85663
5246	163207	85632
5247	163239	85601
5248	163271	85570
5249	163302	85539
5250	163335	85509
5251	163369	85479
5252	163401	85448
5253	163433	85418
5254	163465	85387
5255	163498	85357
5256	163529	85326
5257	163563	85296
5258	163595	85266
5259	163627	85235
5260	163660	85205
5261	163694	85175
5262	163727	85145
5263	163758	85114
5264	163791	85084
5265	163824	85054
5266	163858	85024
5267	163890	84993
5268	163922	84963
5269	163954	84932
5270	163985	84901
5271	164016	84870
5272	164051	84841
5273	164083	84810
5274	164116	84780
5275	164148	84750
5276	164181	84719
5277	164213	84688
5278	164243	84657
5279	164274	84626
5280	164308	84596
5281	164341	84566
5282	164374	84536
5283	164408	84506
5284	164444	84478
5285	164474	84446
5286	164508	84416
5287	164543	84387
5288	164577	84358
5289	164609	84327
5290	164644	84298
5291	164678	84268
5292	164709	84237
5293	164743	84207
5294	164777	84177
5295	164807	84146
5296	164838	84115
5297	164872	84085
5298	164904	84054
5299	164937	84024
5300	164967	83992
5301	164999	83962
5302	165034	83933
5303	165067	83903
5304	165101	83873
5305	165136	83844
5306	165166	83812
5307	165200	83782
5308	165232	83752
5309	165265	83722
5310	165299	83692
5311	165330	83661
5312	165365	83631
5313	165400	83602
5314	165431	83571
5315	165462	83540
5316	165495	83510
5317	165531	83481
5318	165564	83451
5319	165597	83421
5320	165629	83390
5321	165661	83359
5322	165697	83330
5323	165728	83300
5324	165761	83270
5325	165794	83239
5326	165829	83210
5327	165860	83179
5328	165893	83149
5329	165926	83118
5330	165958	83088
5331	165991	83057
5332	166027	83029
5333	166062	82999
5334	166096	82970
5335	166129	82940
5336	166160	82909
5337	166193	82879
5338	166226	82848
5339	166259	82818
5340	166290	82787
5341	166324	82757
5342	166357	82727
5343	166390	82696
5344	166421	82666
5345	166456	82636
5346	166489	82606
5347	166524	82577
5348	166558	82547
5349	166588	82516
5350	166620	82484
5351	166651	82453
5352	166685	82424
5353	166718	82394
5354	166753	82364
5355	166786	82334
5356	166817	82303
5357	166848	82271
5358	166880	82241
5359	166915	82211
5360	166946	82180
5361	166980	82151
5362	167014	82121
5363	167048	82091
5364	167080	82060
5365	167112	82030
5366	167144	81999
5367	167178	81969
5368	167213	81940
5369	167245	81909
5370	167279	81880
5371	167311	81849
5372	167348	81821
5373	167381	81790
5374	167415	81761
5375	167446	81729
5376	167479	81699
5377	167512	81669
5378	167547	81640
5379	167581	81610
5380	167612	81579
5381	167647	81550
5382	167682	81520
5383	167715	81490
5384	167746	81459
5385	167780	81429
5386	167814	81399
5387	167848	81369
5388	167881	81339
5389	167914	81309
5390	167946	81278
5391	167980	81248
5392	168012	81217
5393	168042	81186
5394	168080	81158
5395	168117	81130
5396	168154	81101
5397	168186	81071
5398	168220	81040
5399	168256	81012
5400	168291	80983
5401	168326	80953
5402	168358	80922
5403	168393	80893
5404	168425	80862
5405	168457	80831
5406	168488	80800
5407	168523	80771
5408	168555	80740
5409	168590	80711
5410	168623	80681
5411	168656	80650
5412	168691	80621
5413	168722	80590
5414	168755	80560
5415	168787	80529
5416	168822	80499
5417	168853	80468
5418	168886	80438
5419	168921	80409
5420	168956	80379
5421	168991	80350
5422	169024	80320
5423	169056	80289
5424	169090	80259
5425	169122	80228
5426	169155	80198
5427	169188	80167
5428	169231	80142
5429	169266	80113
5430	169302	80084
5431	169335	80054
5432	169367	80023
5433	169400	79993
5434	169434	79962
5435	169466	79932
5436	169499	79902
5437	169532	79871
5438	169566	79841
5439	169599	79811
5440	169631	79780
5441	169663	79749
5442	169699	79720
5443	169730	79689
5444	169765	79660
5445	169798	79630
5446	169831	79599
5447	169864	79569
5448	169899	79539
5449	169933	79510
5450	169968	79480
5451	170000	79450
5452	170033	79419
5453	170065	79388
5454	170098	79358
5455	170134	79329
5456	170167	79299
5457	170200	79269
5458	170235	79239
5459	170269	79209
5460	170304	79179
5461	170337	79149
5462	170372	79120
5463	170403	79089
5464	170435	79058
5465	170467	79027
5466	170506	78999
5467	170538	78969
5468	170571	78938
5469	170605	78908
5470	170639	78879
5471	170672	78848
5472	170706	78818
5473	170737	78787
5474	170772	78757
5475	170808	78728
5476	170840	78698
5477	170874	78668
5478	170907	78638
5479	170943	78609
5480	170976	78578
5481	171008	78547
5482	171044	78518
5483	171076	78488
5484	171111	78458
5485	171148	78430
5486	171181	78399
5487	171216	78370
5488	171251	78340
5489	171287	78311
5490	171316	78279
5491	171353	78250
5492	171387	78221
5493	171420	78190
5494	171457	78161
5495	171488	78130
5496	171524	78101
5497	171559	78072
5498	171594	78042
5499	171630	78013
5500	171662	77982
5501	171695	77952
5502	171727	77921
5503	171760	77891
5504	171796	77862
5505	171828	77831
5506	171865	77802
5507	171901	77773
5508	171933	77743
5509	171965	77712
5510	172000	77682
5511	172036	77653
5512	172071	77624
5513	172106	77594
5514	172138	77563
5515	172175	77535
5516	172211	77506
5517	172244	77475
5518	172277	77445
5519	172311	77415
5520	172346	77385
5521	172381	77356
5522	172415	77326
5523	172446	77294
5524	172480	77264
5525	172513	77234
5526	172548	77205
5527	172583	77175
5528	172616	77144
5529	172647	77113
5530	172680	77083
5531	172715	77053
5532	172748	77023
5533	172783	76993
5534	172818	76964
5535	172854	76935
5536	172886	76904
5537	172920	76874
5538	172953	76843
5539	172989	76814
5540	173025	76785
5541	173060	76755
5542	173095	76726
5543	173128	76696
5544	173159	76664
5545	173196	76636
5546	173231	76606
5547	173265	76576
5548	173302	76547
5549	173336	76517
5550	173370	76487
5551	173403	76457
5552	173440	76428
5553	173474	76398
5554	173505	76367
5555	173541	76338
5556	173577	76309
5557	173612	76279
5558	173649	76250
5559	173683	76220
5560	173719	76191
5561	173752	76161
5562	173788	76131
5563	173823	76102
5564	173859	76073
5565	173896	76044
5566	173928	76013
5567	173960	75982
5568	173999	75954
5569	174033	75924
5570	174067	75894
5571	174099	75863
5572	174133	75833
5573	174168	75804
5574	174201	75773
5575	174236	75744
5576	174271	75714
5577	174305	75684
5578	174343	75656
5579	174376	75625
5580	174411	75596
5581	174443	75565
5582	174480	75536
5583	174514	75506
5584	174548	75476
5585	174584	75446
5586	174621	75418
5587	174655	75388
5588	174689	75358
5589	174723	75327
5590	174757	75297
5591	174791	75268
5592	174827	75238
5593	174864	75209
5594	174902	75181
5595	174938	75152
5596	174970	75121
5597	175004	75091
5598	175040	75062
5599	175075	75032
5600	175108	75001
5601	175141	74971
5602	175178	74942
5603	175212	74912
5604	175247	74882
5605	175281	74852
5606	175317	74823
5607	175350	74792
5608	175389	74764
5609	175424	74735
5610	175459	74705
5611	175493	74675
5612	175528	74645
5613	175563	74616
5614	175601	74587
5615	175634	74557
5616	175671	74528
5617	175702	74497
5618	175738	74467
5619	175770	74436
5620	175804	74406
5621	175838	74376
5622	175873	74346
5623	175908	74316
5624	175944	74287
5625	175980	74258
5626	176014	74228
5627	176050	74199
5628	176083	74168
5629	176118	74138
5630	176156	74110
5631	176192	74081
5632	176228	74051
5633	176264	74022
5634	176297	73991
5635	176333	73962
5636	176369	73933
5637	176403	73903
5638	176437	73872
5639	176471	73842
5640	176508	73813
5641	176540	73782
5642	176576	73753
5643	176610	73723
5644	176645	73693
5645	176678	73662
5646	176714	73633
5647	176748	73603
5648	176786	73574
5649	176822	73545
5650	176860	73516
5651	176901	73489
5652	176943	73462
5653	176983	73435
5654	177022	73407
5655	177065	73380
5656	177102	73351
5657	177135	73321
5658	177169	73290
5659	177202	73260
5660	177241	73232
5661	177278	73203
5662	177317	73175
5663	177355	73146
5664	177391	73117
5665	177423	73086
5666	177458	73056
5667	177491	73025
5668	177525	72995
5669	177563	72966
5670	177606	72940
5671	177641	72910
5672	177677	72881
5673	177716	72853
5674	177750	72822
5675	177786	72793
5676	177821	72763
5677	177855	72733
5678	177893	72704
5679	177931	72676
5680	177966	72646
5681	178001	72616
5682	178035	72586
5683	178072	72557
5684	178110	72528
5685	178147	72499
5686	178182	72469
5687	178217	72440
5688	178252	72410
5689	178287	72380
5690	178321	72350
5691	178357	72320
5692	178393	72291
5693	178429	72261
5694	178462	72231
5695	178496	72201
5696	178530	72170
5697	178568	72141
5698	178604	72112
5699	178638	72082
5700	178676	72053
5701	178711	72023
5702	178747	71994
5703	178783	71964
5704	178819	71935
5705	178851	71904
5706	178886	71874
5707	178921	71844
5708	178958	71815
5709	178990	71784
5710	179029	71756
5711	179063	71725
5712	179101	71697
5713	179137	71667
5714	179175	71638
5715	179211	71609
5716	179247	71579
5717	179282	71550
5718	179319	71520
5719	179354	71491
5720	179390	71461
5721	179428	71432
5722	179460	71401
5723	179498	71372
5724	179532	71342
5725	179567	71312
5726	179600	71282
5727	179638	71253
5728	179675	71224
5729	179709	71193
5730	179746	71164
5731	179781	71134
5732	179817	71105
5733	179856	71077
5734	179891	71046
5735	179926	71016
5736	179959	70986
5737	179997	70957
5738	180033	70928
5739	180068	70898
5740	180101	70867
5741	180134	70836
5742	180171	70807
5743	180207	70778
5744	180243	70748
5745	180280	70719
5746	180314	70688
5747	180349	70658
5748	180383	70628
5749	180422	70600
5750	180458	70570
5751	180493	70540
5752	180529	70510
5753	180564	70480
5754	180601	70451
5755	180637	70422
5756	180673	70392
5757	180709	70362
5758	180749	70335
5759	180784	70305
5760	180818	70274
5761	180855	70245
5762	180892	70216
5763	180926	70185
5764	180963	70156
5765	180996	70125
5766	181033	70096
5767	181067	70066
5768	181104	70037
5769	181140	70007
5770	181177	69978
5771	181213	69948
5772	181250	69919
5773	181285	69889
5774	181320	69859
5775	181359	69830
5776	181396	69801
5777	181430	69771
5778	181468	69742
5779	181505	69713
5780	181541	69683
5781	181578	69654
5782	181613	69624
5783	181653	69596
5784	181694	69568
5785	181732	69539
5786	181771	69510
5787	181807	69481
5788	181842	69451
5789	181880	69422
5790	181917	69393
5791	181952	69363
5792	181991	69334
5793	182029	69305
5794	182066	69276
5795	182105	69247
5796	182139	69217
5797	182174	69187
5798	182210	69157
5799	182245	69127
5800	182286	69099
5801	182321	69069
5802	182358	69040
5803	182396	69011
5804	182432	68981
5805	182471	68953
5806	182505	68922
5807	182546	68894
5808	182582	68865
5809	182617	68835
5810	182655	68806
5811	182692	68776
5812	182728	68747
5813	182769	68719
5814	182803	68688
5815	182841	68659
5816	182880	68631
5817	182914	68600
5818	182953	68572
5819	182991	68543
5820	183029	68514
5821	183066	68485
5822	183103	68455
5823	183139	68425
5824	183177	68396
5825	183214	68367
5826	183254	68339
5827	183288	68308
5828	183323	68278
5829	183359	68248
5830	183395	68219
5831	183434	68190
5832	183471	68160
5833	183509	68131
5834	183549	68103
5835	183588	68075
5836	183628	68046
5837	183666	68017
5838	183702	67987
5839	183738	67958
5840	183773	67927
5841	183808	67897
5842	183844	67868
5843	183881	67838
5844	183922	67810
5845	183960	67781
5846	183997	67752
5847	184032	67721
5848	184070	67692
5849	184103	67662
5850	184142	67633
5851	184179	67603
5852	184217	67574
5853	184255	67545
5854	184295	67517
5855	184334	67488
5856	184369	67458
5857	184409	67429
5858	184449	67401
5859	184484	67371
5860	184522	67342
5861	184560	67313
5862	184597	67283
5863	184631	67253
5864	184673	67225
5865	184713	67197
5866	184751	67168
5867	184786	67137
5868	184822	67108
5869	184858	67078
5870	184899	67049
5871	184934	67019
5872	184970	66989
5873	185007	66960
5874	185042	66930
5875	185083	66902
5876	185118	66871
5877	185154	66842
5878	185195	66814
5879	185232	66784
5880	185273	66756
5881	185311	66727
5882	185351	66698
5883	185388	66669
5884	185424	66639
5885	185461	66609
5886	185500	66581
5887	185540	66552
5888	185583	66525
5889	185621	66496
5890	185658	66466
5891	185694	66436
5892	185734	66407
5893	185773	66379
5894	185812	66350
5895	185851	66321
5896	185891	66292
5897	185926	66262
5898	185962	66232
5899	186002	66204
5900	186038	66174
5901	186077	66145
5902	186117	66117
5903	186156	66088
5904	186196	66059
5905	186232	66029
5906	186268	65999
5907	186305	65970
5908	186347	65942
5909	186384	65912
5910	186423	65883
5911	186462	65854
5912	186501	65825
5913	186542	65797
5914	186579	65768
5915	186618	65739
5916	186656	65709
5917	186695	65680
5918	186735	65652
5919	186771	65622
5920	186810	65593
5921	186848	65564
5922	186884	65534
5923	186922	65504
5924	186960	65475
5925	187001	65447
5926	187039	65417
5927	187079	65389
5928	187116	65359
5929	187158	65331
5930	187198	65303
5931	187234	65273
5932	187273	65244
5933	187312	65215
5934	187348	65185
5935	187391	65157
5936	187431	65129
5937	187471	65100
5938	187507	65070
5939	187547	65041
5940	187585	65012
5941	187622	64982
5942	187664	64954
5943	187706	64926
5944	187744	64897
5945	187779	64867
5946	187815	64837
5947	187850	64806
5948	187886	64776
5949	187923	64746
5950	187961	64717
5951	187997	64687
5952	188039	64659
5953	188076	64629
5954	188120	64602
5955	188160	64573
5956	188199	64544
5957	188238	64515
5958	188276	64485
5959	188311	64455
5960	188351	64426
5961	188393	64398
5962	188432	64369
5963	188472	64341
5964	188509	64311
5965	188550	64282
5966	188587	64253
5967	188625	64223
5968	188663	64194
5969	188703	64165
5970	188743	64136
5971	188784	64108
5972	188823	64079
5973	188863	64050
5974	188902	64021
5975	188941	63992
5976	188979	63962
5977	189019	63933
5978	189055	63903
5979	189091	63873
5980	189126	63843
5981	189168	63815
5982	189204	63784
5983	189245	63756
5984	189284	63727
5985	189324	63698
5986	189367	63670
5987	189408	63642
5988	189445	63612
5989	189481	63582
5990	189527	63555
5991	189570	63527
5992	189605	63497
5993	189645	63468
5994	189683	63438
5995	189722	63409
5996	189763	63381
5997	189801	63351
5998	189845	63324
5999	189879	63293
6000	189919	63264
6001	189958	63234
6002	190001	63207
6003	190037	63176
6004	190080	63149
6005	190121	63120
6006	190163	63092
6007	190205	63064
6008	190245	63035
6009	190283	63005
6010	190321	62976
6011	190362	62947
6012	190399	62917
6013	190437	62888
6014	190480	62860
6015	190522	62831
6016	190560	62802
6017	190604	62774
6018	190643	62745
6019	190683	62716
6020	190720	62686
6021	190760	62657
6022	190800	62628
6023	190839	62599
6024	190882	62571
6025	190918	62541
6026	190962	62513
6027	190998	62483
6028	191038	62454
6029	191076	62424
6030	191116	62395
6031	191157	62366
6032	191198	62338
6033	191237	62309
6034	191281	62281
6035	191324	62253
6036	191360	62223
6037	191406	62195
6038	191445	62166
6039	191488	62138
6040	191524	62108
6041	191563	62078
6042	191605	62050
6043	191642	62020
6044	191687	61993
6045	191727	61964
6046	191768	61935
6047	191806	61905
6048	191847	61877
6049	191891	61849
6050	191930	61819
6051	191969	61790
6052	192010	61761
6053	192051	61732
6054	192088	61703
6055	192129	61674
6056	192169	61645
6057	192211	61616
6058	192250	61587
6059	192295	61560
6060	192336	61531
6061	192379	61502
6062	192418	61473
6063	192459	61444
6064	192496	61414
6065	192542	61387
6066	192584	61359
6067	192624	61330
6068	192667	61301
6069	192706	61272
6070	192749	61244
6071	192793	61216
6072	192828	61185
6073	192872	61157
6074	192915	61129
6075	192955	61100
6076	192996	61071
6077	193038	61043
6078	193078	61014
6079	193119	60985
6080	193159	60956
6081	193200	60926
6082	193240	60897
6083	193278	60868
6084	193318	60838
6085	193360	60810
6086	193396	60780
6087	193439	60751
6088	193483	60723
6089	193523	60694
6090	193565	60665
6091	193605	60636
6092	193644	60607
6093	193685	60578
6094	193728	60550
6095	193767	60520
6096	193808	60491
6097	193853	60463
6098	193897	60435
6099	193939	60407
6100	193981	60378
6101	194025	60350
6102	194069	60322
6103	194111	60294
6104	194156	60266
6105	194201	60238
6106	194244	60210
6107	194283	60180
6108	194322	60151
6109	194361	60121
6110	194400	60092
6111	194444	60064
6112	194487	60035
6113	194535	60008
6114	194576	59979
6115	194615	59950
6116	194653	59920
6117	194695	59891
6118	194741	59864
6119	194782	59835
6120	194821	59805
6121	194867	59777
6122	194909	59749
6123	194949	59719
6124	194989	59690
6125	195032	59662
6126	195071	59632
6127	195112	59603
6128	195157	59575
6129	195198	59546
6130	195236	59516
6131	195280	59488
6132	195319	59458
6133	195363	59430
6134	195404	59401
6135	195448	59373
6136	195490	59344
6137	195534	59316
6138	195574	59287
6139	195612	59257
6140	195651	59227
6141	195695	59199
6142	195736	59170
6143	195773	59140
6144	195813	59110
6145	195855	59081
6146	195894	59051
6147	195937	59023
6148	195983	58995
6149	196025	58966
6150	196068	58938
6151	196113	58910
6152	196153	58881
6153	196195	58852
6154	196240	58824
6155	196280	58794
6156	196323	58766
6157	196365	58737
6158	196405	58708
6159	196450	58680
6160	196497	58652
6161	196539	58623
6162	196587	58596
6163	196631	58568
6164	196674	58539
6165	196715	58510
6166	196765	58484
6167	196820	58459
6168	196867	58431
6169	196908	58402
6170	196952	58374
6171	196994	58345
6172	197040	58317
6173	197078	58287
6174	197124	58259
6175	197166	58230
6176	197208	58201
6177	197258	58175
6178	197298	58145
6179	197342	58116
6180	197381	58087
6181	197426	58059
6182	197468	58030
6183	197514	58002
6184	197555	57972
6185	197600	57944
6186	197644	57916
6187	197689	57888
6188	197738	57861
6189	197779	57832
6190	197818	57802
6191	197859	57772
6192	197905	57745
6193	197949	57716
6194	197992	57687
6195	198037	57659
6196	198077	57630
6197	198123	57602
6198	198169	57574
6199	198211	57545
6200	198252	57515
6201	198296	57487
6202	198339	57458
6203	198381	57429
6204	198421	57400
6205	198461	57370
6206	198505	57341
6207	198550	57313
6208	198594	57284
6209	198639	57256
6210	198679	57227
6211	198722	57198
6212	198758	57167
6213	198801	57138
6214	198843	57109
6215	198888	57081
6216	198937	57054
6217	198979	57024
6218	199019	56995
6219	199059	56965
6220	199101	56936
6221	199146	56908
6222	199188	56878
6223	199231	56849
6224	199271	56820
6225	199311	56790
6226	199350	56760
6227	199390	56730
6228	199435	56702
6229	199474	56672
6230	199516	56643
6231	199558	56614
6232	199598	56584
6233	199642	56555
6234	199690	56528
6235	199738	56500
6236	199779	56471
6237	199822	56442
6238	199874	56415
6239	199918	56387
6240	199963	56358
6241	200005	56329
6242	200048	56300
6243	200096	56273
6244	200151	56247
6245	200228	56228
6246	200280	56201
6247	200324	56173
6248	200373	56145
6249	200421	56117
6250	200469	56090
6251	200514	56061
6252	200557	56033
6253	200608	56006
6254	200651	55977
6255	200706	55951
6256	200863	55954
6257	200922	55929
6258	200986	55906
6259	201031	55877
6260	201082	55850
6261	201134	55824
6262	201180	55795
6263	201232	55769
6264	201278	55741
6265	201324	55712
6266	201366	55683
6267	201411	55654
6268	201459	55626
6269	201510	55600
6270	201562	55573
6271	201612	55546
6272	201670	55521
6273	201733	55497
6274	201787	55471
6275	201839	55444
6276	201888	55417
6277	201941	55390
6278	202006	55367
6279	202056	55340
6280	202106	55312
6281	202159	55286
6282	202215	55260
6283	202261	55232
6284	202310	55204
6285	202371	55180
6286	202430	55155
6287	202484	55129
6288	202531	55101
6289	202580	55073
6290	202629	55046
6291	202684	55019
6292	202733	54992
6293	202781	54964
6294	202835	54938
6295	202890	54911
6296	202936	54883
6297	202985	54855
6298	203035	54828
6299	203088	54801
6300	203132	54772
6301	203181	54744
6302	203234	54718
6303	203291	54692
6304	203345	54666
6305	203393	54638
6306	203445	54611
6307	203491	54582
6308	203547	54556
6309	203599	54529
6310	203648	54502
6311	203702	54475
6312	203753	54448
6313	203799	54419
6314	203856	54393
6315	203908	54367
6316	203964	54340
